VOC_Index,VOC_Name,Selection_Freq,Soft_Mean,Soft_Std,Soft_SEM
245,"808_2,4,4,6-Tetramethyl-6-phenylheptane                                                                                        ",0.57,0.51765424,0.17667677,0.017667676508426666
246,"813_2-Nonenal, (E)-                                                                                                            ",0.4,0.46062276,0.13854238,0.013854238390922546
247,"815_Acetic acid, phenylmethyl ester                                                                                            ",0.39,0.46646354,0.17623898,0.017623898386955262
248,820_Benzoic acid                                                                                                               ,0.42,0.45070904,0.16388871,0.016388870775699615
249,"827_p-Acetophenetidide, N-methyl-                                                                                              ",0.36,0.46138808,0.18008667,0.01800866723060608
250,"828_Phenol, 2,4-dimethyl-                                                                                                      ",0.54,0.5052463,0.16693738,0.016693738102912904
251,832_trans-2-Dodecen-1-ol                                                                                                       ,0.43,0.49172282,0.17758183,0.017758183181285858
252,835_1-Nonanol                                                                                                                  ,0.53,0.51331925,0.17843695,0.017843694984912874
253,838_Terpinen-4-ol                                                                                                              ,0.38,0.4539095,0.1695217,0.01695217043161392
254,845_3-Decanone                                                                                                                 ,0.53,0.51185334,0.18817733,0.018817733228206634
255,"846_Ethanol, 1-(2-butoxyethoxy)-                                                                                               ",0.45,0.48999295,0.17573941,0.017573940753936767
256,"848_Benzenemethanol, .alpha.-methyl-, acetate                                                                                  ",0.37,0.45373994,0.1984356,0.019843560457229615
257,858_2-Decanone                                                                                                                 ,0.52,0.50697035,0.18729301,0.018729300796985628
258,"863_1-Buten-3-one, 1-(2-carboxy-4,4-dimethylcyclobutenyl)-                                                                     ",0.46,0.5143341,0.18981345,0.018981344997882843
259,875_4-n-Propylbenzoic acid                                                                                                     ,0.34,0.43061593,0.18209612,0.018209612369537352
260,"888_Benzaldehyde, 2,4-dimethyl-                                                                                                ",0.38,0.4405795,0.16725603,0.016725602746009826
261,889_Dodecyl nonyl ether                                                                                                        ,0.37,0.45850423,0.18896958,0.018896958231925963
262,"894_2,4-Nonadienal, (E,E)-                                                                                                     ",0.47,0.4830881,0.174794,0.0174794003367424
263,"897_2,3,4,6-Tetrahydroisoquinolin-6-one, 1-[4-hydroxybenzyl]-7-methoxy-                                                        ",0.47,0.4865134,0.15266278,0.015266278386116027
264,900_Benzothiazole                                                                                                              ,0.48,0.50292426,0.19159135,0.019159135222434998
265,"907_2-Propenoic acid, 6-methylheptyl ester                                                                                     ",0.48,0.47900626,0.1764841,0.01764840930700302
266,910_2-Ethylhexyl acrylate                                                                                                      ,0.32,0.44494054,0.17488773,0.01748877316713333
267,"912_Cyclohexane, isothiocyanato-                                                                                               ",0.4,0.47572324,0.15616754,0.015616753697395324
268,"914_Pentasiloxane, dodecamethyl-                                                                                               ",0.44,0.4917706,0.18128237,0.01812823712825775
269,"944_Benzene, 1,3-bis(1,1-dimethylethyl)-                                                                                       ",0.33,0.42141107,0.17370196,0.01737019568681717
270,947_Geraniol                                                                                                                   ,0.53,0.51007736,0.147625,0.014762499928474426
271,"948_2,6,10-Trimethyltridecane                                                                                                  ",0.39,0.45354548,0.17772277,0.017772276699543
272,"949_Heptadecane, 2,6,10,15-tetramethyl-                                                                                        ",0.38,0.4631954,0.15490295,0.015490294992923736
273,"950_Acetic acid, chloro-, 2-phenylethyl ester                                                                                  ",0.33,0.45268977,0.17347383,0.017347383499145507
274,"952_Sulfurous acid, 2-ethylhexyl undecyl ester                                                                                 ",0.25,0.39953855,0.16498297,0.016498297452926636
275,"958_1H-Indene, 2,3-dihydro-1,1-dimethyl-                                                                                       ",0.58,0.53965974,0.18907411,0.018907411396503447
276,"967_2-Decenal, (E)-                                                                                                            ",0.48,0.4813627,0.16192621,0.01619262099266052
277,"976_Benzoic acid, 2-hydroxy-, ethyl ester                                                                                      ",0.33,0.4450506,0.18623726,0.018623726069927217
278,977_Nonanoic acid                                                                                                              ,0.26,0.42542815,0.15098965,0.015098965167999268
279,"983_Benzaldehyde, 4-propyl-                                                                                                    ",0.46,0.46846896,0.2012211,0.020122109353542326
280,984_1-Decanol                                                                                                                  ,0.35,0.45829907,0.17764916,0.01776491552591324
281,"990_3,4-Dimethylcumene                                                                                                         ",0.53,0.5268023,0.18365946,0.018365946412086488
282,"1002_3-Picoline, 5-(tert-butylthio)-                                                                                           ",0.31,0.4446102,0.16494194,0.01649419367313385
283,"1011_Naphthalene, 1,2,3,4-tetrahydro-1,8-dimethyl-                                                                             ",0.41,0.47547367,0.16786706,0.01678670644760132
284,"1012_Phenol, 2-methyl-5-(1-methylethyl)-                                                                                       ",0.38,0.4513913,0.14982511,0.01498251110315323
285,"1014_1H-Pyrazole, 3-ethyl-4,5-dihydro-1,4-dimethyl-                                                                            ",0.52,0.4838024,0.16493809,0.01649380922317505
286,"1016_Benzothiazole, 2-methyl-                                                                                                  ",0.44,0.48485157,0.16643311,0.016643311083316802
287,"1017_Naphthalene, 1-methyl-                                                                                                    ",0.48,0.50164205,0.16499041,0.016499041020870207
288,1018_2-Undecanone                                                                                                              ,0.48,0.46073467,0.16720758,0.016720758378505708
289,"1022_2-Cyclohexen-1-one, 4-butyl-3-methoxy-                                                                                    ",0.35,0.4330353,0.16082752,0.016082751750946044
290,"1032_Carbonic acid, tetradecyl vinyl ester                                                                                     ",0.37,0.4571027,0.16809519,0.01680951863527298
291,"1033_Cyclohexasiloxane, dodecamethyl-                                                                                          ",0.41,0.47796506,0.17635699,0.01763569861650467
292,"1034_.beta.-Hydroxypyruvic acid, trimethylsilyl ether, trimethylsilyl ester                                                    ",0.42,0.46082228,0.16351923,0.01635192334651947
293,"1042_Ethanone, 1-[4-(1-methylethyl)phenyl]-                                                                                    ",0.48,0.49601197,0.17765652,0.017765651643276214
294,"1044_Ethanone, 1-(2,4,5-trimethylphenyl)-                                                                                      ",0.5,0.5148328,0.18469477,0.018469476699829103
295,1046_2-Bromo dodecane                                                                                                          ,0.38,0.474572,0.17618862,0.01761886179447174
296,1047_3-tert-Butyl-2-pyrazolin-5-one                                                                                            ,0.35,0.43177998,0.1626716,0.01626715958118439
297,"1052_1,3-Cyclohexadiene-1-carboxaldehyde, 2,6,6-trimethyl-                                                                     ",0.28,0.4035071,0.17016593,0.017016592621803283
298,"1060_Cyclohexanol, 4-(1,1-dimethylethyl)-, acetate, cis-                                                                       ",0.44,0.494948,0.18421406,0.01842140555381775
299,"1061_Benzene, 3-cyclohexen-1-yl-                                                                                               ",0.35,0.4410535,0.16621329,0.01662132889032364
300,"1064_(-)-1,2,2.alpha.,3,3,4,6,7,8,8.alpha.-decahydro-2.alpha.,7,8-trimethylacenaphthylene                                      ",0.46,0.5061119,0.20800678,0.02080067843198776
301,"1066_Hexanamide, N-methallyl-                                                                                                  ",0.51,0.48891202,0.1562204,0.015622040629386902
302,1067_Cedrene-V6                                                                                                                ,0.25,0.4002388,0.16536248,0.016536247730255128
303,"1071_2,4,4-Trimethyl-3-(3-methylbutyl)cyclohex-2-enone                                                                         ",0.37,0.45311698,0.18027818,0.01802781820297241
304,"1074_Benzene, 1-(1,1-dimethylethyl)-3-ethyl-                                                                                   ",0.41,0.46017677,0.17639779,0.017639778554439545
305,"1077_Sulfurous acid, cyclohexylmethyl heptadecyl ester                                                                         ",0.43,0.47488746,0.17702663,0.017702662944793703
306,"1080_Tricyclo[5.4.0.0(2,8)]undec-9-ene, 2,6,6,9-tetramethyl-, (1R,2S,7R,8R)-                                                   ",0.45,0.462686,0.16210338,0.016210338473320006
307,"1083_2,7-Imino-3,6-methanonaphthalene, decahydro-                                                                              ",0.47,0.50307924,0.16794735,0.016794735193252565
308,"1084_(1R,3aS,4aS,8aS)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene                      ",0.46,0.48467028,0.16615236,0.016615235805511476
309,"1090_Phenol, 2-(1,1-dimethylethyl)-6-methyl-                                                                                   ",0.47,0.4836565,0.16195357,0.016195356845855713
310,"1094_Heptacosane, 1-chloro-                                                                                                    ",0.42,0.4754219,0.16351311,0.0163513109087944
311,1099_2-Undecenal                                                                                                               ,0.39,0.4603011,0.18354364,0.01835436373949051
312,"1100_Ethanone, 1-[4-(1-methylethenyl)phenyl]-                                                                                  ",0.38,0.47102508,0.16228068,0.016228067874908447
313,1102_N-(tert-Butyldimethylsilyl)-9-ethyl-9H-carbazol-3-amine                                                                   ,0.47,0.49451497,0.16323875,0.01632387489080429
314,"1103_Ethanone, 1-(2,3-dihydro-1H-inden-5-yl)-                                                                                  ",0.38,0.45285484,0.16815661,0.016815660893917082
315,1106_o-tert-Butyl cyclohexyl acetate 1                                                                                         ,0.36,0.44094113,0.1791204,0.017912040650844573
316,1111_Butyl benzoate                                                                                                            ,0.41,0.46257606,0.16820604,0.016820603609085084
317,"1112_Acetic acid, trifluoro-, undecyl ester                                                                                    ",0.38,0.4686737,0.16108653,0.01610865294933319
318,1119_Longifolene-(V4)                                                                                                          ,0.4,0.45532128,0.17025149,0.01702514886856079
319,"1125_2,4,4,6,6,8,8-Heptamethyl-1-nonene                                                                                        ",0.44,0.48746958,0.192145,0.01921450048685074
320,"1130_2-Butanone, 1-(1,3-benzodioxol-5-yl)-                                                                                     ",0.48,0.50439906,0.16740718,0.016740718483924867
321,1133_2-Dodecanone                                                                                                              ,0.45,0.47931674,0.16784905,0.01678490489721298
322,"1135_Hexasiloxane, tetradecamethyl-                                                                                            ",0.43,0.47004783,0.18212742,0.01821274161338806
323,"1138_Bicyclo[4.4.0]dec-1-ene, 2-isopropyl-5-methyl-9-methylene-                                                                ",0.32,0.42175633,0.1887608,0.018876080214977265
324,1141_Diphenyl ether                                                                                                            ,0.42,0.48818052,0.16389717,0.016389717161655427
325,"1145_2,3-Dihydro-1H-cyclopenta[b]quinoxaline                                                                                   ",0.35,0.43690792,0.18231212,0.018231211602687834
326,"1150_1H-3a,7-Methanoazulene, octahydro-1,4,9,9-tetramethyl-, (1.alpha.,3a.alpha.,4.beta.,7.alpha.,8a.beta.)-                   ",0.47,0.49124074,0.18221739,0.018221738934516906
327,"1151_1H-Cycloprop[e]azulene, decahydro-1,1,4,7-tetramethyl-                                                                    ",0.5,0.4873125,0.18017231,0.018017230927944182
328,"1157_2,4,8-Trimethyl-1,2,3,4-tetrahydroquinoline                                                                               ",0.41,0.46796268,0.1689367,0.016893669962882996
329,"1159_5-Azulenemethanol, 1,2,3,4,5,6,7,8-octahydro-.alpha.,.alpha.,3,8-tetramethyl-, acetate, [3S-(3.alpha.,5.alpha.,8.alpha.)]-",0.35,0.45086277,0.17705628,0.017705628275871278
330,"1162_3-Furancarboxylic acid, 2,5-dimethyl-, methyl ester                                                                       ",0.39,0.44704056,0.17181657,0.017181657254695892
331,"1163_10,10-Dimethyl-4-acetyl-tricyclo[5.2.1.0(1,5)]decane                                                                      ",0.45,0.4862836,0.17384711,0.017384710907936095
332,"1167_(3S,4aR,8aS)-1,1,3,6-Tetramethyl-3-vinyl-3,4,4a,7,8,8a-hexahydro-1H-isochromene                                           ",0.37,0.46388862,0.17405595,0.017405594885349273
333,1172_2-Cyanoquinoxaline                                                                                                        ,0.47,0.4805525,0.1774206,0.017742060124874115
334,"1173_Spiro[5.5]undec-2-ene, 3,7,7-trimethyl-11-methylene-, (-)-                                                                ",0.45,0.46997237,0.17441124,0.017441123723983765
335,"1174_Naphthalene, 1,6-dimethyl-                                                                                                ",0.53,0.5165173,0.19131422,0.01913142204284668
336,"1175_4,7-methano-1H-inden-5-ol, 3a,4,5,6,7,7a-hexahydro-, acetate                                                              ",0.37,0.4618889,0.19189702,0.01918970197439194
337,"1177_2-Isopropenyl-4a,8-dimethyl-1,2,3,4,4a,5,6,8a-octahydronaphthalene                                                        ",0.35,0.43071717,0.171087,0.017108699679374693
338,1178_Nopyl acetate                                                                                                             ,0.46,0.4556317,0.18171991,0.018171991407871246
339,"1179_Naphthalene, 1,3-dimethyl-                                                                                                ",0.54,0.52181554,0.19394077,0.019394077360630035
340,1184_Isosativene                                                                                                               ,0.36,0.45215634,0.16203257,0.01620325744152069
341,"1185_Ethanone, 1,1'-(1,4-phenylene)bis-                                                                                        ",0.35,0.47351983,0.18061838,0.018061837553977965
342,"1186_1,1,7,7a-Tetramethyl-1a,2,6,7,7a,7b-hexahydro-1H-cyclopropa[a]naphthalene                                                 ",0.49,0.49666977,0.16602576,0.01660257577896118
343,"1187_2-Butanone, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-                                                                        ",0.49,0.48430824,0.1876414,0.018764139711856843
344,1189_.gamma.-Neoclovene                                                                                                        ,0.4,0.45092696,0.16373824,0.016373823583126067
345,"1190_Quinoline, 1,2-dihydro-2,2,4-trimethyl-                                                                                   ",0.52,0.51850903,0.17550053,0.017550052702426912
346,"1196_(-)-Neoclovene-(I), dihydro-                                                                                              ",0.33,0.46229172,0.14982654,0.01498265415430069
347,"1197_Quinoline, 2,7-dimethyl-                                                                                                  ",0.47,0.48024142,0.17717797,0.017717796564102172
348,"1198_Phthalic acid, methyl neopentyl ester                                                                                     ",0.36,0.45405698,0.18454868,0.018454867601394653
349,"1200_Benzene, 1-(1,5-dimethylhexyl)-4-methyl-                                                                                  ",0.46,0.48984975,0.16273873,0.016273872554302217
350,1201_Dimethyl phthalate                                                                                                        ,0.31,0.43876466,0.16808027,0.016808027029037477
351,1202_Biphenylene                                                                                                               ,0.46,0.4788233,0.1640164,0.016401639580726622
352,"1206_5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-                                                                                ",0.36,0.45223,0.16293019,0.01629301905632019
353,"1212_1-Cyclohexene, 1,3,3-trimethyl-2-(1-methylbut-1-en-3-on-1-yl)-                                                            ",0.46,0.48895332,0.18679944,0.018679943680763245
354,1213_(-)-.alpha.-Panasinsen                                                                                                    ,0.42,0.4935578,0.16995126,0.016995126008987428
355,"1217_Silane, trichlorooctadecyl-                                                                                               ",0.45,0.4574118,0.15360762,0.015360762178897858
356,"1220_2,5-cyclohexadien-1-one, 2,6-bis(1,1-dimethylethyl)-4-hydroxy-4-methyl-                                                   ",0.42,0.4718498,0.15924953,0.015924952924251556
357,"1221_1,2-Bis(trimethylsilyl)-4-methylbenzene                                                                                   ",0.42,0.4756407,0.1821922,0.018219220638275146
358,"1223_2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-                                                                 ",0.39,0.44826686,0.16838992,0.016838991641998292
359,"1234_2,5-cyclohexadiene-1,4-dione, 2-(1,1-dimethylethyl)-5-(2-methyl-2-propen-1-yl)-                                           ",0.37,0.4594376,0.14804274,0.014804273843765259
360,"1235_Cycloheptasiloxane, tetradecamethyl-                                                                                      ",0.55,0.50941545,0.17899361,0.01789936125278473
361,"1239_2-Butenedioic acid (Z)-, monododecyl ester                                                                                ",0.33,0.43409392,0.16340736,0.01634073555469513
362,1240_1-Dodecanol                                                                                                               ,0.38,0.44990605,0.17250691,0.01725069135427475
363,"1241_Ethanone, 1-[4-(1-hydroxy-1-methylethyl)phenyl]-                                                                          ",0.43,0.48884,0.16557857,0.016557857394218445
364,"1242_Butanedioic acid, bis(2-methylpropyl) ester                                                                               ",0.38,0.44313708,0.15697786,0.01569778621196747
365,"1243_Ppropiolic acid, 3-(1-hydroxy-2-isopropyl-5-methylcyclohexyl)-                                                            ",0.3,0.41621554,0.17365408,0.017365407943725587
366,1248_Dodecanenitrile                                                                                                           ,0.48,0.500414,0.19626394,0.019626393914222717
367,"1250_Octacosane, 1-iodo-                                                                                                       ",0.37,0.43424103,0.17962225,0.017962224781513214
368,1252_n-Pentadecanol                                                                                                            ,0.42,0.47085476,0.1879583,0.0187958300113678
369,1257_Pentadecane                                                                                                               ,0.45,0.47094908,0.1834159,0.018341590464115144
370,1258_Butylated Hydroxytoluene                                                                                                  ,0.47,0.49783298,0.17396854,0.017396853864192964
371,"1263_2,4-Di-tert-butylphenol                                                                                                   ",0.38,0.46562177,0.18311374,0.01831137388944626
372,1268_Bis(pentamethylcyclotrisiloxy)tetramethyldisiloxane                                                                       ,0.38,0.44311392,0.19321656,0.019321656227111815
373,1277_Octadecyl octyl ether                                                                                                     ,0.34,0.44735798,0.1860447,0.018604469299316407
374,"1281_Eicosane, 1-iodo-                                                                                                         ",0.48,0.5037812,0.19313967,0.01931396722793579
375,"1282_Benzoic acid, 4-ethoxy-, ethyl ester                                                                                      ",0.36,0.4528587,0.1643521,0.016435210406780244
376,1283_2-(1-Cyclohexenyl)cyclohexanone                                                                                           ,0.48,0.48731795,0.17680122,0.017680121958255766
377,"1286_1-Dodecanol, 2-hexyl-                                                                                                     ",0.45,0.49028325,0.1897924,0.01897923946380615
378,1297_aR-Himachalene                                                                                                            ,0.45,0.50573206,0.19145139,0.019145138561725616
379,"1302_Adipic acid, di(but-2-en-1-yl) ester                                                                                      ",0.43,0.45348656,0.17059755,0.017059755325317384
380,"1305_Hexadecane, 2,6,11,15-tetramethyl-                                                                                        ",0.45,0.46886024,0.16776986,0.01677698642015457
381,"1308_Dotriacontane, 1-iodo-                                                                                                    ",0.37,0.46696338,0.17780948,0.0177809476852417
382,"1312_Heptasiloxane, hexadecamethyl-                                                                                            ",0.44,0.49439645,0.18009879,0.01800987869501114
383,1315_Eicosane                                                                                                                  ,0.41,0.44616646,0.17992432,0.01799243241548538
384,"1319_Pentadecane, 4-methyl-                                                                                                    ",0.34,0.42334014,0.16594772,0.016594772040843964
385,1321_Dodecanoic acid                                                                                                           ,0.39,0.47040555,0.15953843,0.01595384329557419
386,"1324_Hexadecane, 7,9-dimethyl-                                                                                                 ",0.46,0.47683594,0.20545073,0.020545072853565216
387,"1325_1-Adamantanecarboxylic acid, 2-adamantyl ester                                                                            ",0.44,0.47585642,0.15020925,0.015020924806594848
388,1329_2-Methoxycarbonyl-2-methylbrendane                                                                                        ,0.44,0.47324884,0.18526278,0.01852627843618393
389,"1334_Glutaric acid, di(isobutyl) ester                                                                                         ",0.57,0.5250125,0.16650352,0.016650351881980895
390,"1338_4-tert-Butyl-2,6-diisopropylphenol                                                                                        ",0.53,0.5002455,0.15489273,0.015489272773265839
391,1340_Diethyl Phthalate                                                                                                         ,0.55,0.49708095,0.18164892,0.018164892494678498
392,"1343_2,2,4-Trimethyl-1,3-pentanediol diisobutyrate                                                                             ",0.37,0.4556421,0.18125565,0.018125565350055696
393,"1344_Phenol, 2,4,6-tri-tert-butyl-                                                                                             ",0.38,0.47654754,0.16840906,0.016840906441211702
394,1353_Hexadecane                                                                                                                ,0.44,0.48311237,0.17165054,0.017165054380893708
395,"1358_Cedrane, 8-propoxy-                                                                                                       ",0.46,0.49367657,0.17871964,0.01787196397781372
396,1361_Tetradecanal                                                                                                              ,0.34,0.4353691,0.17336565,0.017336565256118774
397,1368_Benzophenone                                                                                                              ,0.43,0.47924316,0.18521808,0.018521808087825775
398,"1371_Benzene, (1-butylheptyl)-                                                                                                 ",0.4,0.46499768,0.19293413,0.019293412566184998
399,"1376_Cyclooctasiloxane, hexadecamethyl-                                                                                        ",0.35,0.43513572,0.19084512,0.019084511697292326
400,"1388_Pentadecane, 2,6,10-trimethyl-                                                                                            ",0.44,0.46215278,0.17472899,0.017472898960113524
401,"1392_1,3,5-Triazine-2,4,6(1H,3H,5H)-trione, 1,3,5-tri-2-propenyl-                                                              ",0.56,0.53171223,0.18068884,0.018068884313106538
402,"1393_Fumaric acid, eicosyl trans-hex-3-enyl ester                                                                              ",0.51,0.5086179,0.17653629,0.017653629183769226
403,"1408_Heptadecane, 2-methyl-                                                                                                    ",0.49,0.46551475,0.17819001,0.017819000780582427
404,"1411_Phenol, 2,4-di-t-butyl-6-nitro-                                                                                           ",0.44,0.4896326,0.1688605,0.016886049509048463
405,"1425_Hexanoic acid, 3,5,5-trimethyl-, nonyl ester                                                                              ",0.49,0.49031153,0.17675784,0.01767578423023224
406,"1433_3-Chloropropionic acid, heptadecyl ester                                                                                  ",0.5,0.49188972,0.16940989,0.01694098860025406
407,"1436_Pentanoic acid, 6-ethyl-3-octyl ester                                                                                     ",0.39,0.48111632,0.14735062,0.014735062420368195
408,1445_Heptadecane                                                                                                               ,0.46,0.45024604,0.17691913,0.01769191324710846
409,"1448_Benzene, (3-iodo-1-methoxypropyl)-                                                                                        ",0.46,0.47261202,0.18344228,0.018344227969646455
410,"1452_Silane, diethoxydiphenyl-                                                                                                 ",0.41,0.47848076,0.19044524,0.019044524431228636
411,1459_Pentadecanal-                                                                                                             ,0.44,0.48185906,0.18415083,0.0184150829911232
412,"1464_2,6,11,15-Tetramethyl-hexadeca-2,6,8,10,14-pentaene                                                                       ",0.44,0.48982376,0.18792465,0.018792465329170227
413,"1465_1-Penten-3-one, 2-methyl-1-(2,2,6-trimethylcyclohexen-1-yl)-                                                              ",0.41,0.47773322,0.1694768,0.016947680711746217
414,"1472_Benzenecarbothioic acid, S-ethyl ester                                                                                    ",0.41,0.45684102,0.18768993,0.01876899302005768
415,"1473_Benzene, (1-butyloctyl)-                                                                                                  ",0.48,0.4795828,0.16886902,0.01688690185546875
416,"1481_Benzene, 1-(1,1-dimethylethyl)-4-phenoxy-                                                                                 ",0.48,0.5033575,0.17744662,0.017744661867618562
417,"1488_Octadecane, 1-iodo-                                                                                                       ",0.51,0.4994124,0.17911644,0.01791164427995682
418,1499_Heneicosane                                                                                                               ,0.37,0.434132,0.18750565,0.018750564754009248
419,1501_Hexestrol                                                                                                                 ,0.39,0.46219325,0.18300661,0.018300661444664003
420,"1503_3,5-di-tert-Butyl-4-hydroxybenzaldehyde                                                                                   ",0.47,0.4919295,0.16959664,0.01695966422557831
421,"1507_1,3-Cyclopentadiene, 5,5-dimethyl-1,2-Dipropyl-                                                                           ",0.38,0.4702978,0.19099222,0.019099222123622896
422,1509_Hexatriacontyl pentafluoropropionate                                                                                      ,0.39,0.45730186,0.16774888,0.016774888336658477
423,1516_Tetradecanoic acid                                                                                                        ,0.37,0.45579872,0.17961806,0.017961806058883666
424,"1526_.alpha.-Phellandrene, dimer                                                                                               ",0.51,0.50664485,0.17756546,0.017756545543670656
425,"1556_Kaur-16-ene, (8.beta.,13.beta.)-                                                                                          ",0.56,0.53809464,0.18724453,0.01872445344924927
426,"1563_Benzene, 1-methyl-4-(1,2,2-trimethylcyclopentyl)-, (R)-                                                                   ",0.5,0.5089041,0.16916871,0.016916871070861816
427,"1564_Acetophenone, 2,2-difluoro-2-phenyl-                                                                                      ",0.35,0.44493797,0.17526567,0.017526566982269287
428,"1570_Ethanedione, diphenyl-                                                                                                    ",0.35,0.42635834,0.19008799,0.019008798897266387
429,1579_Isopropyl myristate                                                                                                       ,0.34,0.45628557,0.16224995,0.016224995255470276
430,"1597_Benzenebutanal, .gamma.,4-dimethyl-                                                                                       ",0.52,0.4967432,0.17791595,0.017791594564914703
431,"1623_Bayer 28,589                                                                                                              ",0.42,0.46451038,0.16610669,0.01661066859960556
432,"1638_Tetrapentacontane, 1,54-dibromo-                                                                                          ",0.45,0.46715665,0.186647,0.01866469979286194
433,1645_Palmitoleic acid                                                                                                          ,0.36,0.4565485,0.16888149,0.016888149082660675
434,1650_Diisooctyl phthalate                                                                                                      ,0.41,0.46376202,0.19036475,0.01903647482395172
435,"1653_1,2-Benzenedicarboxylic acid, bis(2-methylpropyl) ester                                                                   ",0.38,0.4458282,0.20220795,0.020220795273780824
436,1654_Tetracosane                                                                                                               ,0.57,0.5300039,0.18810265,0.018810264766216278
437,"1660_l-(+)-Ascorbic acid 2,6-dihexadecanoate                                                                                   ",0.37,0.4586855,0.15100065,0.015100064873695373
438,"1663_7,11-Hexadecadienal                                                                                                       ",0.39,0.46848,0.18235019,0.018235018849372862
439,1672_Bis(2-ethylhexyl) phthalate                                                                                               ,0.4,0.44359782,0.15308279,0.015308278799057006
440,1700_Dotriacontane                                                                                                             ,0.38,0.4466178,0.16996303,0.016996303200721742
441,1707_Squalane                                                                                                                  ,0.33,0.4307665,0.15736195,0.01573619544506073
442,"1718_1,1'-Binaphthalene, 5,5',6,6',7,7',8,8'-octahydro-                                                                        ",0.4,0.45925155,0.17257439,0.017257438600063325
443,1720_Tritriacontane                                                                                                            ,0.46,0.48364362,0.18978046,0.018978045880794527
444,1730_Cyclic octaatomic sulfur                                                                                                  ,0.34,0.44405624,0.17512846,0.01751284599304199
